lat,lon,x,y,faa,height
-68.1690825,-64.6064059,-2168067.52,1029177.11,1.23,639.47
-68.1109392,-64.5712297,-2173345.02,1033317.78,14.62,639.96
-68.0523425,-64.5358837,-2178662.37,1037494.25,12.57,641.95
-67.9933334,-64.5004504,-2184016.86,1041701.53,9.65,641.63
-67.933822,-64.4650982,-2189420.66,1045937.67,15.82,641.99
-67.8739926,-64.4299666,-2194857.59,1050188.45,16.44,643.86
-67.8139963,-64.3944429,-2200301.06,1054470.04,16.94,643.36
-67.7536229,-64.35883,-2205777.94,1058781.19,16.77,645.02
-67.6928866,-64.3236039,-2211295.56,1063102.93,15.78,646.13
-67.632107,-64.2885562,-2216817.67,1067427.67,10.27,646.42
-67.571281,-64.2526499,-2222325.21,1071795.74,5.78,645.74
-67.510178,-64.2180553,-2227882.16,1076134.32,8.27,648.19
-67.4490007,-64.1833809,-2233441.98,1080487.37,14.07,648.82
-67.3877805,-64.1486404,-2239001.73,1084852.86,19.54,649.28
-67.3264305,-64.1139315,-2244572.06,1089231.26,24.13,648.86
-67.2651347,-64.079646,-2250141.77,1093598.13,21.09,650.37
-67.2037246,-64.0448645,-2255710.44,1097997.86,16.05,626.76
-67.141934,-64.01091,-2261330.43,1102391.57,12.4,625.44
-67.0804065,-63.9767878,-2266917.38,1106786.57,9.58,626.36
-67.0191653,-63.9430184,-2272478.98,1111161.05,12.75,626.8
-66.9580463,-63.9095184,-2278030.36,1115526.33,13.67,627.33
-66.8969287,-63.8764018,-2283586.06,1119883.76,22.58,670.77
-66.8415932,-63.8462316,-2288609.93,1123842.82,33.47,961.42
-66.7855748,-63.8161712,-2293702.78,1127837.68,6.69,701.42
-66.720623,-63.7812347,-2299603.08,1132480.66,-12.86,546.31
-66.6562792,-63.7468602,-2305449.53,1137078.96,-20.79,551.46
-66.5944122,-63.7140127,-2311071.95,1141499.71,-17.51,555.45
-66.5371452,-63.6835941,-2316273.41,1145598.98,-6.87,712.5
-66.4777186,-63.6525006,-2321677.82,1149840.49,-26.69,718.5
-66.415362,-63.6196377,-2327341.05,1154308.06,-21.98,925.31
-66.3542775,-63.5879822,-2332896.73,1158669.96,1.47,1106.71
-66.2893453,-63.5545679,-2338804.08,1163304.86,-32.19,1110.21
-66.2293697,-63.523148,-2344246.4,1167615.85,-10.96,1286.04
-66.1709694,-63.4933937,-2349560.33,1171785.84,59.36,1530.53
-66.112782,-63.4637305,-2354852.07,1175947.75,120.38,1921.7
-66.0527632,-63.4333986,-2360313.24,1180236.45,134.82,1961.15
-65.8473351,-63.4246106,-2380964.49,1191019.31,125.86,3453.93
-65.7660629,-63.452562,-2389793.24,1193978.46,139.1,3894.09
-65.6787726,-63.4685891,-2398989.83,1197734.77,134.58,4575.32
-65.5937654,-63.5071746,-2408432.38,1200423.56,134.33,5214.32
-65.5066265,-63.5480785,-2418147.74,1203111.5,100.97,5743.03
-65.4166619,-63.5693149,-2427744.4,1206763.8,110.09,6255.38
-65.3252248,-63.5809644,-2437294.42,1210892.91,103.9,6761.77
-65.2337711,-63.6144042,-2447312.95,1214089.93,127.11,7212.07
-65.1403047,-63.6489706,-2457568.23,1217330.5,97.41,7585.98
-65.0453376,-63.685271,-2468021.59,1220561.77,48.23,7972.2
-64.9493632,-63.7242238,-2478642.88,1223717.98,30.26,8327.1
-64.8511658,-63.7469245,-2489151.99,1227680.03,30.48,8620.0
-64.8496577,-63.2186297,-2477879.81,1250656.06,36.78,8816.75
-64.9570112,-63.1197184,-2464817.87,1249407.06,47.13,8809.0
-65.0633783,-63.0184967,-2451821.68,1248268.7,68.5,8802.82
-65.1688069,-62.9147329,-2438881.19,1247247.31,113.32,8790.71
-65.2740731,-62.8123044,-2426002.1,1246137.2,127.96,8793.81
-65.3789006,-62.7077254,-2413136.5,1245100.6,87.0,8788.13
-65.4835595,-62.6036104,-2400313.95,1244012.69,80.55,8788.46
-65.5879206,-62.4987178,-2387520.51,1242932.42,73.15,8777.56
-65.6920832,-62.3928261,-2374741.4,1241863.43,51.28,8775.47
-65.7961337,-62.2860343,-2361970.15,1240796.56,19.69,8769.61
-65.9000369,-62.1787983,-2349220.25,1239714.5,11.03,8769.34
-66.0037407,-62.070756,-2336489.13,1238634.6,17.3,8762.36
-66.1072553,-61.9612194,-2323760.97,1237583.85,28.17,8758.73
-66.2104815,-61.8510332,-2311064.0,1236532.63,35.54,8754.15
-66.3136912,-61.7413128,-2298395.16,1235421.4,30.1,8748.96
-66.4165861,-61.6299903,-2285739.68,1234349.07,26.68,8742.62
-66.519341,-61.5177541,-2273095.04,1233278.06,19.1,8736.06
-66.6219912,-61.4048518,-2260463.14,1232196.21,13.89,8733.9
-66.7244085,-61.2905578,-2247841.2,1231138.63,11.07,8733.19
-66.8267891,-61.1757114,-2235227.9,1230061.15,10.8,8727.97
-66.9291124,-61.0603474,-2222626.12,1228963.26,13.93,8727.54
-67.0312078,-60.9443236,-2210049.78,1227859.56,19.04,8727.99
-67.1329704,-60.8262575,-2197479.67,1226808.6,23.19,8719.82
-67.2348112,-60.7079363,-2184913.62,1225718.42,22.58,8714.78
-67.3365305,-60.588083,-2172344.14,1224648.37,25.15,8709.89
-67.438322,-60.467833,-2159776.6,1223543.99,23.51,8712.08
-67.5399258,-60.3461745,-2147215.06,1222457.48,23.13,8713.87
-67.6412233,-60.2237412,-2134684.75,1221371.11,20.85,8706.97
-67.7424685,-60.1004745,-2122159.62,1220272.52,18.42,8706.56
-67.8434569,-59.9760646,-2109653.17,1219184.19,16.53,8709.27
-67.9441251,-59.8506909,-2097175.46,1218102.62,12.92,8705.89
-68.0445691,-59.7249408,-2084729.67,1217000.61,13.15,8703.04
-68.1447198,-59.5978335,-2072301.72,1215917.53,10.75,8698.71
-68.2447087,-59.4701693,-2059895.92,1214816.46,7.9,8702.08
-68.3443753,-59.3410926,-2047509.74,1213736.98,5.53,8700.27
-68.4438172,-59.2112227,-2035146.93,1212650.83,2.61,8701.64
-68.5430199,-59.0807486,-2022812.95,1211551.88,2.3,8702.48
-68.6420062,-58.9491254,-2010494.16,1210457.75,3.26,8699.33
-68.7408226,-58.8162799,-1998184.63,1209367.76,7.24,8700.11
-68.8394687,-58.6820768,-1985881.68,1208286.02,9.96,8703.66
-68.938053,-58.5469444,-1973584.07,1207190.73,11.78,8700.28
-69.0365147,-58.4106698,-1961293.31,1206092.28,12.42,8702.7
-69.1347799,-58.2733782,-1949019.23,1204990.19,13.45,8707.75
-69.2326358,-58.1348969,-1936778.59,1203902.46,14.6,8704.25
-69.3303554,-57.9957749,-1924556.96,1202794.0,16.63,8704.99
-69.4277743,-57.8549886,-1912348.59,1201708.55,17.99,8705.72
-69.3719238,-57.9358233,-1919347.82,1202333.01,15.69,9850.41
-69.2786385,-58.0693606,-1931021.77,1203388.38,13.48,9848.55
-69.1852046,-58.2017664,-1942703.94,1204444.56,12.27,9850.56
-69.0918644,-58.3335753,-1954382.32,1205469.57,11.16,9849.56
-68.9986098,-58.4637555,-1966035.76,1206499.65,10.87,9852.38
-68.9051958,-58.5917246,-1977675.18,1207570.19,9.71,9852.84
-68.8121036,-58.7197294,-1989301.64,1208576.32,8.1,9855.48
-68.7189169,-58.8454135,-2000905.13,1209624.62,4.22,9858.64
-68.6257389,-58.9701128,-2012503.74,1210663.48,2.59,9855.59
-68.5327064,-59.0944572,-2024097.42,1211663.28,1.19,9857.31
-68.4394541,-59.2170147,-2035690.96,1212696.16,1.68,9864.19
-68.3459654,-59.338433,-2047299.56,1213740.82,4.05,9862.95
-68.2524585,-59.4599798,-2058928.9,1214739.73,6.03,9861.5
-68.1587177,-59.5799402,-2070563.43,1215767.0,9.65,9867.33
-68.0649713,-59.6995,-2082206.05,1216767.35,10.77,9871.59
-67.9708811,-59.8176558,-2093868.23,1217796.77,12.12,9873.12
-67.8767036,-59.9347516,-2105532.26,1218828.76,13.62,9876.59
-67.7825155,-60.0504297,-2117182.91,1219872.76,15.86,9880.97
-67.6886416,-60.1661004,-2128818.31,1220858.96,17.4,9882.77
-67.5948183,-60.2802724,-2140432.22,1221857.92,21.43,9881.91
-67.5008789,-60.3925983,-2152033.39,1222892.87,21.92,9884.59
-67.4071392,-60.5045526,-2163622.15,1223891.58,22.42,9884.81
-67.3133388,-60.6155588,-2175211.6,1224890.64,23.14,9888.57
-67.2194955,-60.7254905,-2186797.17,1225894.39,21.64,9891.65
-67.1256841,-60.8347524,-2198380.01,1226883.75,21.23,9894.75
-67.0317543,-60.9425072,-2209956.89,1227899.64,18.29,9896.46
-66.9378088,-61.0503561,-2221551.89,1228875.17,13.62,9899.45
-66.843752,-61.1566655,-2233139.32,1229879.1,9.61,9901.5
-66.7496625,-61.2625457,-2244735.14,1230864.49,8.95,9906.14
-66.6554897,-61.3674336,-2256332.17,1231856.46,11.87,9909.16
-66.5612984,-61.4712136,-2267921.39,1232856.6,16.69,9914.23
-66.467277,-61.574655,-2279500.48,1233824.76,21.88,9919.45
-66.3732288,-61.6765766,-2291063.42,1234818.99,25.33,9920.96
-66.2793418,-61.7776477,-2302605.76,1235803.18,30.16,9920.86
-66.1856006,-61.8784148,-2314140.65,1236756.63,33.04,9922.61
-66.0916787,-61.9775454,-2325671.84,1237751.02,25.14,9927.16
-65.997845,-62.0762487,-2337198.43,1238723.61,15.95,9927.93
-65.9040081,-62.1744973,-2348728.89,1239680.62,12.34,9933.37
-65.8102056,-62.2714869,-2360241.93,1240653.43,19.45,9933.9
-65.7163861,-62.3672969,-2371744.3,1241642.19,41.55,9934.66
-65.622526,-62.4629601,-2383260.66,1242605.85,64.95,9935.63
-65.5285859,-62.5578946,-2394782.3,1243570.82,76.19,9939.76
-65.4345769,-62.6525759,-2406318.35,1244516.91,77.78,9941.72
-65.3404436,-62.7464397,-2417862.09,1245470.91,99.17,9946.64
-65.2462026,-62.839251,-2429406.69,1246442.32,124.11,9949.83
-65.1519858,-62.9319128,-2440958.37,1247386.4,100.5,9951.6
-65.0575464,-63.0228694,-2452508.18,1248382.53,66.98,9953.82
-64.9632656,-63.1141446,-2464061.49,1249324.97,48.5,9954.66
-64.8684858,-63.2019821,-2475603.07,1250409.6,36.4,9958.43
-64.7737579,-63.2895447,-2487145.88,1251472.77,41.28,9958.95
-65.406274,-66.1527191,-2480749.65,1096587.21,31.41,10458.11
-65.5119893,-66.080121,-2468381.26,1094860.76,33.42,10453.55
-65.6178068,-66.0070732,-2456006.3,1093121.18,28.89,10453.42
-65.7239546,-65.9330757,-2443591.71,1091378.93,23.77,10457.66
-65.8303528,-65.8580983,-2431145.39,1089638.3,20.5,10439.54
-65.9367211,-65.7824873,-2418703.12,1087897.01,18.25,10443.26
-66.04251,-65.7068784,-2406333.79,1086153.61,17.34,10438.53
-66.1483403,-65.630228,-2393953.42,1084422.91,24.27,10428.5
-66.2538665,-65.553394,-2381614.01,1082684.8,29.55,10444.64
-66.3592848,-65.4760327,-2369288.8,1080944.27,48.28,10429.76
-66.4641345,-65.3985062,-2357032.09,1079207.88,65.74,10440.54
-66.5689796,-65.3199549,-2344769.59,1077484.28,88.49,10423.62
-66.6742125,-65.2409448,-2332471.76,1075731.22,109.4,10412.72
-66.7797304,-65.1600715,-2320123.03,1074010.04,109.18,10389.92
-66.8862652,-65.077707,-2307655.64,1072269.62,88.86,10391.19
-66.9929609,-64.9954031,-2295186.72,1070487.34,56.53,10417.29
-67.0994618,-64.9121277,-2282733.5,1068721.36,45.48,10434.23
-67.2058084,-64.8284418,-2270302.35,1066946.98,38.38,10412.37
-67.3114297,-64.7445856,-2257956.05,1065182.06,26.75,10387.51
-67.4172552,-64.6591151,-2245572.86,1063438.52,17.22,10381.27
-67.5228559,-64.5734995,-2233223.96,1061678.78,13.16,10417.43
-67.6278527,-64.4875145,-2220943.75,1059929.97,16.45,10378.12
-67.7323661,-64.4012956,-2208722.38,1058181.04,17.84,10378.86
-67.8361037,-64.3144854,-2196582.86,1056460.06,15.16,10387.7
-67.9389177,-64.2277356,-2184552.02,1054749.39,12.59,10383.2
-68.0413299,-64.1406047,-2172568.64,1053040.61,9.72,10372.85
-68.1437661,-64.0524539,-2160577.84,1051336.79,10.81,10381.48
-68.246236,-63.9636631,-2148585.77,1049622.6,12.21,10371.52
-68.3485796,-63.8741541,-2136607.26,1047908.49,16.42,10372.68
-68.4508551,-63.7838514,-2124635.16,1046194.02,23.19,10361.79
-68.5531265,-63.6925535,-2112659.43,1044482.99,27.43,10368.56
-68.6552342,-63.6006702,-2100703.75,1042767.77,21.73,10368.07
-68.7570159,-63.5082458,-2088785.29,1041054.62,21.98,10357.64
-68.8586929,-63.4149054,-2076875.03,1039345.85,15.37,10354.96
-68.9603304,-63.3206917,-2064967.31,1037636.15,-1.04,10356.47
-69.0617887,-63.22589,-2053081.4,1035921.87,-3.69,10352.91
-69.1632386,-63.1297623,-2041186.95,1034220.4,2.05,10350.74
-69.2647543,-63.0331374,-2029291.67,1032497.83,8.61,10350.73
-69.3660017,-62.9355143,-2017420.01,1030788.54,17.51,10351.93
-69.4669649,-62.8371038,-2005577.43,1029085.52,33.18,10348.8
-69.5676416,-62.7380728,-1993767.18,1027382.76,46.79,10344.09
-69.6680857,-62.638603,-1981987.17,1025671.0,43.97,10346.7
-69.768049,-62.5382903,-1970254.87,1023976.83,25.73,10343.95
-69.8677764,-62.4373967,-1958550.62,1022278.36,13.31,10340.53
-69.9673053,-62.3355235,-1946863.67,1020587.01,10.73,10335.24
-70.0668055,-62.2325767,-1935175.61,1018896.63,15.55,10339.37
-70.1663864,-62.1284576,-1923474.04,1017204.23,19.38,10341.25
-70.2656076,-62.0240276,-1911817.94,1015503.45,9.23,10342.46
-69.702707,-59.5039196,-1919593.35,1130550.02,-2.52,11223.86
-69.6105853,-59.6283064,-1930945.81,1131597.22,-2.42,11222.0
-69.5183691,-59.7517429,-1942304.67,1132639.43,-2.07,11243.0
-69.4261947,-59.8739836,-1953651.72,1133677.79,-1.34,11230.02
-69.333953,-59.9953338,-1965003.42,1134708.64,-4.71,11241.56
-69.2414347,-60.1148999,-1976362.28,1135774.92,-4.09,11250.45
-69.1490139,-60.2336722,-1987711.42,1136822.28,-1.83,11237.44
-69.0565893,-60.3516189,-1999059.91,1137857.93,1.06,11247.16
-68.9642047,-60.4682322,-2010393.22,1138897.69,4.09,11249.41
-68.8717665,-60.5840026,-2021730.09,1139930.18,4.7,11245.95
-68.7791116,-60.6989495,-2033086.75,1140964.09,8.13,11272.52
-68.6862255,-60.8128739,-2044460.61,1142007.63,5.99,11249.65
-68.5934987,-60.92562,-2055810.14,1143045.5,3.69,11263.92
-68.5009888,-61.0373075,-2067131.86,1144070.98,-2.6,11272.34
-68.4086835,-61.1476576,-2078421.15,1145095.53,-7.14,11281.54
-68.3161011,-61.2576039,-2089743.97,1146112.02,-8.96,11266.95
-68.2235082,-61.3659035,-2101049.11,1147151.69,-9.35,11279.13
-68.1309982,-61.4739245,-2112354.57,1148160.0,-6.85,11284.16
-68.0379752,-61.5806685,-2123699.19,1149206.05,-4.06,11283.54
-67.9449835,-61.6872176,-2135050.8,1150220.9,1.08,11293.15
-67.8525109,-61.7922638,-2146334.57,1151227.65,7.41,11285.7
-67.7599905,-61.8968034,-2157626.54,1152219.98,10.97,11304.82
-67.6669076,-62.0004744,-2168970.56,1153239.07,14.68,11305.6
-67.573315,-62.103974,-2180375.51,1154255.79,15.81,11299.84
-67.4795824,-62.2059686,-2191777.71,1155301.52,19.05,11314.57
-67.3864433,-62.3077559,-2203129.97,1156288.69,19.49,11317.66
-67.2932305,-62.408036,-2214472.48,1157302.79,18.44,11308.27
-67.2004363,-62.5069322,-2225758.29,1158314.18,18.41,11295.35
-67.1082656,-62.6045205,-2236968.11,1159310.23,16.34,11334.25
-67.0163192,-62.7015753,-2248157.34,1160282.25,15.83,11328.67
-66.9244954,-62.7970869,-2259315.55,1161275.69,14.87,11320.15
-66.8327944,-62.8920912,-2270463.56,1162250.4,15.31,11349.86
-66.741086,-62.9861431,-2281605.32,1163231.12,14.83,11352.1
-66.6488619,-63.0798197,-2292803.71,1164221.3,15.97,11331.63
-66.5567512,-63.1726874,-2303986.5,1165206.2,13.9,11343.85
-66.4649563,-63.2641555,-2315121.06,1166199.88,11.52,11302.35
-66.3730995,-63.3557165,-2326275.78,1167161.83,18.15,11369.2
-66.2820984,-63.4447293,-2337303.83,1168153.23,31.85,11311.65
-66.1944309,-63.5309942,-2347949.36,1169058.94,58.68,11310.21
-66.1091847,-63.6144195,-2358301.88,1169931.55,92.45,11335.79
-66.0255984,-63.6951672,-2368441.12,1170805.09,109.53,11343.4
-65.94307,-63.7741568,-2378446.46,1171673.59,117.04,11363.58
-65.8592484,-63.854163,-2388613.65,1172540.2,116.85,11387.44
-65.7712694,-63.9369148,-2399270.42,1173474.25,103.21,11396.72
-65.6800208,-64.022172,-2410322.65,1174438.51,70.28,11415.27
-65.5868559,-64.1087733,-2421609.43,1175412.16,40.18,11408.43
-65.4936206,-64.1946888,-2432900.98,1176388.53,28.27,11401.02
-65.4008948,-64.2798227,-2444135.92,1177343.45,27.86,11395.61
-65.3088792,-64.3626732,-2455262.55,1178332.05,29.45,11390.6
-65.2176515,-64.4443835,-2466296.04,1179302.89,26.91,11398.32
-65.1271551,-64.5255066,-2477253.25,1180235.77,22.67,11410.88
-65.0370702,-64.6053682,-2488152.86,1181176.17,19.59,11412.98
-66.4777779,-63.1969691,-2312456.71,1168259.48,-13.44,551.09
-66.5351278,-63.1534926,-2305779.0,1167082.93,-5.23,550.16
-66.5935242,-63.1128618,-2299057.88,1165729.78,1.72,550.03
-66.9458929,-59.8710226,-2194998.78,1273879.88,33.16,483.48
-67.0014021,-59.89216,-2190043.13,1269924.0,31.96,483.24
-67.0565229,-59.9186588,-2185242.3,1265790.06,32.35,484.3
-67.1122302,-59.9354472,-2180167.95,1261997.76,32.25,483.19
-67.1684524,-59.9379595,-2174728.71,1258721.93,30.68,484.3
-67.2735442,-60.4096799,-2174701.7,1234916.58,26.76,485.19
-67.2722634,-60.567113,-2178212.6,1229007.48,22.87,486.92
-67.2708831,-60.7247929,-2181722.51,1223084.5,20.0,488.34
-67.2688934,-60.8830602,-2185288.89,1217162.58,22.14,489.32
-67.2681394,-61.0415748,-2188722.39,1211153.31,24.44,488.1
-67.2668899,-61.2004835,-2192196.66,1205146.22,25.93,490.92
-67.2631736,-61.3598521,-2195908.44,1199245.01,21.88,491.0
-67.2595923,-61.5189667,-2199585.67,1193334.96,19.03,492.4
-67.2515388,-61.6779961,-2203689.62,1187656.5,14.98,492.61
-67.2454865,-61.8373561,-2207586.68,1181845.11,14.15,493.91
-67.2375094,-61.9969125,-2211664.33,1176115.66,14.57,494.82
-67.2258704,-62.1562045,-2216087.33,1170575.98,16.09,494.63
-67.215302,-62.315834,-2220396.49,1164951.58,19.71,496.6
-67.2065392,-62.4758582,-2224518.76,1159202.74,19.55,495.32
-67.1946438,-62.6345438,-2228913.39,1153654.61,13.34,497.7
-67.1843175,-62.7936104,-2233144.47,1147995.2,11.04,497.86
-67.1679495,-62.9497166,-2237909.84,1142747.03,6.77,498.23
-67.1494191,-63.1050337,-2242865.36,1137622.79,6.45,499.19
-67.130911,-63.260437,-2247809.11,1132475.62,6.81,503.26
-67.1139182,-63.415669,-2252585.13,1127240.21,9.59,503.75
-67.0941537,-63.5691211,-2257594.83,1122196.73,11.18,504.47
-67.0744998,-63.7226855,-2262584.77,1117124.6,13.07,506.85
-67.0534516,-63.8751329,-2267683.58,1112147.39,11.47,507.79
-67.0319965,-64.0267682,-2272797.69,1107203.37,5.13,507.54
-67.0121397,-64.1799026,-2277767.97,1102101.9,-5.01,507.67
-66.7001292,-65.219027,-2329398.94,1075394.85,132.89,2500.68
-66.7468767,-65.3235068,-2326552.57,1068938.39,124.89,2477.98
-66.7990744,-65.4201101,-2322984.79,1062559.39,138.42,2483.76
-66.8498496,-65.5137335,-2319494.48,1056383.17,141.81,2474.38
-66.8990027,-65.605027,-2316115.37,1050391.51,169.3,2466.98
-66.9454282,-65.6922223,-2312930.08,1044705.98,167.92,2479.71
-66.9908007,-65.7774096,-2309805.7,1039162.68,159.67,2481.67
-67.4477118,-63.9816603,-2229754.74,1088407.69,15.04,519.89
-67.4568385,-63.8355464,-2226047.87,1093636.44,12.55,517.11
-67.4649332,-63.6894595,-2222433.73,1098903.93,8.66,514.52
-67.4713975,-63.5446169,-2218995.84,1104193.85,9.67,513.23
-67.4767605,-63.3989119,-2215639.79,1109562.39,7.48,510.78
-67.4839179,-63.2470529,-2211970.32,1115067.51,7.75,513.03
-67.4963195,-63.0930395,-2207717.68,1120376.36,6.35,512.79
-67.5014437,-62.9313395,-2204032.36,1126339.52,10.3,511.23
-67.509557,-62.767608,-2199991.08,1132214.56,17.18,514.15
-67.5187143,-62.6030887,-2195814.07,1138051.73,18.18,513.64
-67.5248543,-62.4394506,-2191940.96,1143998.0,17.5,512.08
-67.5330925,-62.2798111,-2187922.6,1149668.67,18.11,510.65
-67.5403805,-62.1225243,-2184031.84,1155286.27,15.45,509.45
-67.545722,-61.9663404,-2180342.84,1160952.38,15.34,509.25
-67.5490212,-61.8096462,-2176831.78,1166735.15,16.43,510.11
-67.5530975,-61.6524092,-2173217.18,1172486.38,19.14,508.75
-67.5599727,-61.4955068,-2169316.94,1178063.28,20.71,507.5
-67.562275,-61.3359485,-2165800.06,1183975.33,20.37,507.72
-67.5662487,-61.1762074,-2162098.16,1189792.97,19.3,505.94
-67.6489481,-60.6597916,-2143159.01,1204663.16,15.86,468.92
-67.6963549,-60.5709679,-2136634.82,1205358.64,14.25,455.38
-67.7454327,-60.49102,-2130137.3,1205614.46,10.07,453.87
-67.795155,-60.4151008,-2123665.65,1205669.77,9.97,453.66
-67.975971,-60.7038093,-2111952.01,1184987.57,-5.34,456.9
-67.971634,-60.8631035,-2115664.93,1179349.12,-9.78,453.84
-67.9664654,-61.0222068,-2119440.83,1173751.61,-12.37,455.76
-67.9591278,-61.181359,-2123416.97,1168258.16,-15.97,455.3
-67.9526143,-61.3409777,-2127306.98,1162689.85,-16.48,457.94
-67.9439274,-61.4999671,-2131384.84,1157249.13,-14.96,458.32
-67.9326414,-61.6564404,-2135655.95,1152027.49,-7.22,484.6
-67.922272,-61.8125745,-2139816.69,1146755.08,0.86,483.06
-67.9118854,-61.9692089,-2143976.25,1141450.74,6.87,483.38
-67.9004981,-62.1258531,-2148222.66,1136184.58,3.94,482.93
-67.8864789,-62.2823167,-2152715.21,1131048.42,2.82,484.75
-67.873529,-62.4412725,-2157137.96,1125746.66,3.17,485.67
-67.8607176,-62.6011012,-2161551.13,1120388.98,1.52,485.48
-67.8506277,-62.7625196,-2165709.59,1114815.05,0.49,488.29
-67.8422743,-62.9245451,-2169691.39,1109114.56,-0.63,487.16
-67.8362147,-63.0872636,-2173441.21,1103257.22,-1.45,486.42
-67.8292427,-63.249594,-2177259.62,1097448.54,1.13,487.33
-67.8255118,-63.9490506,-2190872.12,1070972.42,14.04,489.36
-67.8329158,-64.107328,-2193071.88,1064551.89,16.79,489.18
-67.8493144,-64.2595477,-2194228.31,1057919.42,17.29,487.85
-67.8681696,-64.4089414,-2195063.64,1051277.12,15.17,487.35
-68.0009906,-65.0423288,-2192989.33,1020635.98,-6.55,679.62
-68.0667988,-65.0024968,-2185564.36,1019029.45,8.04,1062.95
-68.1326853,-64.9667173,-2178208.09,1017255.97,62.6,1062.69
-68.1940426,-64.9342917,-2171377.42,1015563.21,28.5,862.54
-68.2258296,-63.2442288,-2137287.26,1077551.45,11.75,502.32
-68.2397449,-63.08033,-2132800.13,1082952.08,10.25,501.61
-68.2538154,-62.9174489,-2128303.45,1088290.14,9.43,503.06
-68.2684442,-62.7557422,-2123760.3,1093539.14,6.92,502.37
-68.2805607,-62.5940149,-2119455.07,1098902.06,7.45,501.3
-68.2945597,-62.4339222,-2114980.32,1104091.07,5.91,501.54
-68.3087502,-62.2739819,-2110477.07,1109248.06,4.64,501.47
-68.3223364,-62.1132451,-2106006.18,1114449.62,2.3,498.82
-68.3363548,-61.9525225,-2101480.15,1119611.48,-1.82,500.59
-68.3500324,-61.7914654,-2096969.03,1124787.12,-5.79,499.32
-68.3629776,-61.6301124,-2092512.12,1129996.23,-9.3,498.93
-68.3762696,-61.4688538,-2088010.17,1135167.12,-14.75,499.64
-68.3895969,-61.3077066,-2083494.49,1140315.7,-14.81,497.69
-68.403401,-61.147341,-2078935.1,1145393.66,-18.36,490.26
-68.4159806,-60.9844585,-2074433.54,1150612.98,-20.44,452.68
-68.4273932,-60.8198634,-2069999.18,1155941.84,-17.24,453.73
-68.6743067,-60.8484082,-2046337.94,1141391.75,10.17,600.77
-68.7326526,-60.8664743,-2040972.3,1137555.33,26.81,649.5
-68.7928845,-60.884475,-2035419.16,1133622.26,12.76,533.49
-68.8553362,-60.9036274,-2029669.77,1129531.4,6.08,470.68
-68.9643229,-61.3023873,-2026748.88,1109502.84,8.43,469.71
-68.9595116,-61.4688369,-2030438.01,1103868.23,14.29,469.32
-68.950994,-61.6331909,-2034437.44,1098493.62,16.62,469.67
-68.9455651,-61.7972099,-2038110.8,1092953.21,14.25,469.97
-68.8039699,-62.1154014,-2058201.57,1089053.38,-10.31,472.21
-68.7433654,-62.0956391,-2063841.29,1092948.84,-12.07,472.14
-68.6824249,-62.0755499,-2069506.8,1096878.41,-13.58,473.61
-68.6212529,-62.0557865,-2075200.22,1100813.1,-12.8,476.26
-68.5599529,-62.0354907,-2080894.79,1104778.55,-11.2,475.01
-68.4986368,-62.0150731,-2086587.23,1108754.09,-9.15,477.07
-68.4372718,-61.9961768,-2092312.7,1112681.49,-4.1,473.21
-68.375854,-61.9770486,-2098037.72,1116624.7,-1.18,475.8
-68.3144512,-61.956772,-2103737.59,1120613.87,-1.57,477.87
-68.2526305,-61.9376277,-2109499.82,1124588.29,0.01,476.12
-68.1898726,-61.9165797,-2115316.39,1128687.26,-2.43,476.7
-68.1261605,-61.8971761,-2121258.75,1132781.05,-4.24,478.4
-68.0619847,-61.8772859,-2127236.27,1136922.36,-4.33,479.02
-67.9973632,-61.8567897,-2133244.68,1141114.9,-2.81,479.88
-67.9324161,-61.8363885,-2139285.94,1145326.37,2.59,480.77
-67.8672278,-61.8160411,-2145350.87,1149553.84,6.51,481.05
-67.8019085,-61.7965273,-2151444.25,1153762.18,9.11,481.39
-67.736331,-61.7761638,-2157544.87,1158021.31,14.21,481.95
-67.6718545,-61.7579785,-2163579.01,1162144.7,18.8,481.38
-67.6086447,-61.7370048,-2169429.57,1166310.74,18.08,481.65
-67.5459228,-61.7185047,-2175280.76,1170361.94,17.78,482.64
-67.4835585,-61.6994833,-2181084.67,1174418.47,19.6,481.76
-67.4213871,-61.6808985,-2186877.24,1178452.69,19.58,483.35
-67.3592955,-61.6621144,-2192656.68,1182494.84,18.79,484.2
-67.2973251,-61.6440851,-2198438.58,1186506.14,17.1,484.86
-67.2353151,-61.6257271,-2204216.56,1190536.66,15.57,485.32
-67.1733848,-61.6070195,-2209978.27,1194580.91,15.86,483.95
-67.1116082,-61.5893092,-2215744.46,1198582.92,17.27,485.13
-67.0497771,-61.5712901,-2221508.61,1202604.21,14.59,485.37
-66.9880144,-61.5539727,-2227279.73,1206598.99,12.61,485.31
-66.92631,-61.5353329,-2233016.2,1210646.47,9.09,485.64
-66.8644222,-61.5170194,-2238776.71,1214695.65,7.05,487.65
-68.3049161,-64.5469547,-2153199.28,1024858.19,-12.85,499.72
-68.2420165,-64.5283864,-2159255.19,1028599.05,-12.0,503.29
-68.1782856,-64.5079676,-2165361.3,1032454.76,-5.4,502.82
-68.115185,-64.4884385,-2171418.34,1036251.32,6.65,503.88
-68.0525207,-64.4686884,-2177426.02,1040039.98,9.03,504.19
